satellite,norad_id,inclination,eccentricity,mean_motion,right ascension,perigee,mean anomaly,orbital_period_minutes,orbit_type
STARLINK-34655,65027.0,53.16,9.33e-05,15.30200253,175.965,106.4579,253.6524,94.1053301472693,LEO
STARLINK-34807,65028.0,53.1585,0.0001473,15.30200775,175.2796,102.8822,257.2343,94.10529804495754,LEO
STARLINK-34731,65029.0,53.1564,0.0001358,15.3019667,175.4811,52.6104,307.5021,94.10555049763636,LEO
STARLINK-34614,65030.0,53.1596,0.0001174,15.30206895,175.9437,81.3495,278.7639,94.1049216746602,LEO
STARLINK-34677,65031.0,53.16,0.0001472,15.30188131,175.9166,64.3832,295.7321,94.10607564044685,LEO
STARLINK-34656,65032.0,53.1589,9.88e-05,15.30193488,175.6002,35.5549,324.5517,94.10574618783112,LEO
STARLINK-34671,65033.0,53.1595,9.95e-05,15.35128839,175.7837,102.0755,88.1949,93.80320162169788,LEO
STARLINK-34610,65034.0,53.1574,7.12e-05,15.3016982,175.5115,105.5839,254.5241,94.10720177450631,LEO
STARLINK-34286,65035.0,53.1569,0.0001229,15.30195544,175.4588,52.2326,307.8786,94.10561974555064,LEO
STARLINK-34770,65036.0,53.1599,0.0001737,15.30182108,175.8812,57.5346,302.5823,94.10644605445877,LEO
STARLINK-34776,65037.0,53.1609,0.0001136,15.3014566,175.8526,79.6975,280.4154,94.10868766572197,LEO
STARLINK-34827,65038.0,53.1595,0.0001146,15.30211162,175.2873,70.861,289.2515,94.10465926270639,LEO
STARLINK-34721,65039.0,53.1599,0.0001242,15.30203719,175.273,100.2772,259.8369,94.10511699324918,LEO
STARLINK-34819,65040.0,53.1591,0.0001545,15.30183595,175.9699,51.5701,308.5438,94.10635460380819,LEO
STARLINK-34820,65041.0,53.1578,0.0001446,15.30188273,175.4037,31.6531,328.4556,94.10606690749354,LEO
STARLINK-34824,65042.0,53.1582,0.0001587,15.30169929,175.3479,60.1543,299.9615,94.10719507088157,LEO
HULIANWANG DIGUI-40,65043.0,49.9986,9.03e-05,13.29334765,171.0906,187.804,172.2818,108.32485826096635,LEO
HULIANWANG DIGUI-41,65044.0,49.9996,9.39e-05,13.29335186,171.0668,186.0485,174.0376,108.32482395452068,LEO
HULIANWANG DIGUI-42,65045.0,49.9961,8.88e-05,13.29334593,170.9537,190.384,169.7014,108.32487227690764,LEO
HULIANWANG DIGUI-43,65046.0,49.9979,8.8e-05,13.29335784,170.9458,189.1297,170.9559,108.32477522473735,LEO
HULIANWANG DIGUI-44,65047.0,50.0006,3.88e-05,13.29343242,170.9538,60.4354,299.6557,108.32416749142355,LEO
HULIANWANG DIGUI-45,65048.0,50.0037,9.34e-05,13.29335673,170.9734,187.6637,172.4221,108.3247842698945,LEO
HULIANWANG DIGUI-46,65049.0,50.0054,9.51e-05,13.29335616,170.9666,189.0817,171.0038,108.3247889147055,LEO
HULIANWANG DIGUI-47,65050.0,50.0018,9.42e-05,13.29335443,170.5834,190.8533,169.2319,108.32480301211677,LEO
HULIANWANG DIGUI-48,65051.0,50.0028,9.12e-05,13.29334822,170.5595,188.9926,171.093,108.32485361614938,LEO
NISAR,65053.0,98.4058,0.0001216,14.42500685,282.9632,90.3853,269.7476,99.82664237001731,LEO
PRSC-S1,65055.0,41.1312,0.0005093,15.09303753,344.8998,202.2587,157.8008,95.40823026098975,LEO
STARLINK-34788,65056.0,97.5988,0.0001094,15.05644299,172.4005,135.4781,224.6534,95.64011904779908,LEO
STARLINK-34745,65057.0,97.6012,2.55e-05,15.05638973,172.3121,60.823,299.3022,95.64045736215145,LEO
STARLINK-34779,65058.0,97.6027,3.12e-05,15.05642356,172.4075,281.9033,78.2159,95.64024246937431,LEO
STARLINK-34803,65059.0,97.6036,7.62e-05,15.05612646,172.4168,64.2755,295.855,95.64212972212243,LEO
STARLINK-34717,65060.0,97.6041,5.45e-05,15.05639039,172.4315,226.2497,133.8685,95.64045316973214,LEO
STARLINK-34750,65061.0,97.6039,4.58e-05,15.05635699,172.4475,73.6632,286.4645,95.64066533201934,LEO
STARLINK-34708,65062.0,97.602,3.51e-05,15.05643323,172.4016,72.3061,287.8204,95.64018104439201,LEO
STARLINK-34798,65063.0,97.6045,3.66e-05,15.05635526,172.4404,145.4416,214.6834,95.64067632128919,LEO
STARLINK-34793,65064.0,97.6037,5.09e-05,15.05631558,172.4267,180.2875,179.8352,95.64092837644945,LEO
STARLINK-34806,65065.0,97.5999,0.0001118,15.05637197,172.3043,142.0789,218.0517,95.64057017648189,LEO
STARLINK-34739,65066.0,97.6034,0.0001217,15.05652807,172.4421,104.9555,255.1807,95.63957861369032,LEO
STARLINK-34802,65067.0,97.6021,6.86e-05,15.05644255,172.33,199.596,160.5241,95.64012184272572,LEO
STARLINK-34810,65068.0,97.6018,4.22e-05,15.05632112,172.3201,42.6422,317.4838,95.64089318520061,LEO
STARLINK-34809,65069.0,97.602,4.16e-05,15.05640821,172.3941,86.5996,273.5279,95.6403399745496,LEO
STARLINK-34794,65070.0,97.6016,0.00021,15.05638214,172.3091,111.0961,249.0491,95.64050557499996,LEO
STARLINK-34805,65071.0,97.6017,2.86e-05,15.05632693,172.318,323.7647,36.356,95.64085627888261,LEO
STARLINK-34735,65072.0,97.6043,4.25e-05,15.05635504,172.4199,273.784,86.3338,95.64067771876879,LEO
STARLINK-34781,65073.0,97.6004,0.0002098,15.05642234,172.4514,112.2891,247.8558,95.64025021896404,LEO
STARLINK-34780,65074.0,97.602,9.4e-06,15.05642317,172.3248,274.4146,85.707,95.64024494670204,LEO
STARLINK-34771,65078.0,53.1595,0.0001266,15.30212373,265.5848,96.1693,263.9452,94.10458478889845,LEO
STARLINK-34634,65079.0,53.1571,0.0001053,15.30185866,267.1853,43.7498,316.3586,94.1062149374212,LEO
STARLINK-34267,65080.0,53.157,0.0001088,15.30200619,266.0556,90.6008,269.5117,94.10530763874955,LEO
STARLINK-34561,65081.0,53.1598,0.0001182,15.30202636,265.5365,84.3132,275.8004,94.10518359608943,LEO
STARLINK-34626,65082.0,53.1566,7.68e-05,15.30167872,269.3617,64.5581,295.5499,94.10732157889667,LEO
STARLINK-34247,65083.0,53.1577,0.0001201,15.30203437,267.1427,23.4685,336.6371,94.10513433580793,LEO
STARLINK-34601,65084.0,53.1608,5.64e-05,15.30168041,268.3154,83.2591,276.8474,94.10731118517721,LEO
STARLINK-34792,65085.0,53.1606,0.0001725,15.37736041,268.2982,115.062,45.9333,93.64416009028172,LEO
STARLINK-34822,65086.0,53.1592,9.67e-05,15.30181934,269.9526,73.9747,286.136,94.10645675548801,LEO
STARLINK-34686,65087.0,53.1591,0.0001188,15.30157526,269.932,68.0374,292.0753,94.10795787570436,LEO
STARLINK-34594,65088.0,53.16,0.0001119,15.30195444,268.3932,104.518,255.5945,94.10562589545914,LEO
STARLINK-34665,65089.0,53.1602,0.0001076,15.30197129,268.3726,86.0616,274.0508,94.10552226960819,LEO
STARLINK-34673,65090.0,53.1589,0.0001182,15.30199066,268.3536,82.9114,277.2021,94.10540314628581,LEO
STARLINK-34648,65091.0,53.1598,7.85e-05,15.30189957,268.3389,107.7829,252.3258,94.10596334217085,LEO
STARLINK-34640,65092.0,53.1597,8.99e-05,15.30190563,269.8446,74.6612,285.4488,94.10592607347037,LEO
STARLINK-34266,65093.0,53.1587,0.0001696,15.30152837,269.2402,92.5156,241.0125,94.10824626010873,LEO
STARLINK-34769,65094.0,53.1599,8.6e-05,15.3019321,270.1061,87.6212,272.4887,94.10576328462469,LEO
STARLINK-34768,65095.0,53.1587,8.7e-05,15.3018666,270.0865,87.3968,272.7132,94.10616610655853,LEO
STARLINK-34759,65096.0,53.1572,7.17e-05,15.30194816,268.2462,101.6322,258.4759,94.10566451690292,LEO
STARLINK-34741,65097.0,53.1574,0.000109,15.3019967,268.2251,89.754,270.3585,94.10536600102652,LEO
STARLINK-34764,65098.0,53.1574,0.0001043,15.30176424,268.2054,58.336,301.7742,94.10679562267259,LEO
STARLINK-34815,65099.0,53.1574,0.0001087,15.30192447,268.2112,81.2962,278.8162,94.10581020859006,LEO
STARLINK-34814,65100.0,53.1568,0.0001788,15.30186619,268.1861,81.35,278.7703,94.1061686280502,LEO
STARLINK-34285,65101.0,53.1579,7.8e-05,15.30175341,268.1636,88.678,271.431,94.10686222788895,LEO
STARLINK-34857,65102.0,53.1573,9.27e-05,15.30166058,270.2423,87.4263,272.6844,94.10743314239689,LEO
STARLINK-34887,65103.0,53.1583,9.77e-05,15.3017252,269.9556,61.9997,298.1102,94.10703572169757,LEO
STARLINK-34481,65104.0,53.1575,0.0001011,15.3018656,269.3152,32.1875,327.9188,94.10617225653844,LEO
STARLINK-34545,65105.0,53.1578,0.0001328,15.30224662,269.2918,99.3627,260.7524,94.10382904938439,LEO
HULIANWANG DIGUI-49,65106.0,50.0021,0.0007862,13.29322456,231.1121,239.5835,120.426,108.32586130629542,LEO
HULIANWANG DIGUI-50,65107.0,49.9992,0.000877,13.29322132,231.0046,225.6908,134.3246,108.32588770890936,LEO
HULIANWANG DIGUI-51,65108.0,50.003,0.0010125,13.29324986,231.039,226.0019,134.0019,108.32565513817853,LEO
HULIANWANG DIGUI-52,65109.0,50.0022,0.0010046,13.29325002,230.977,238.5822,121.4068,108.32565383435103,LEO
HULIANWANG DIGUI-53,65110.0,50.003,0.0008758,13.29323907,230.6875,228.6287,131.3833,108.32574306511738,LEO
HULIANWANG DIGUI-54,65111.0,49.998,0.0010426,13.2932347,230.4566,234.0184,125.9721,108.32577867597568,LEO
HULIANWANG DIGUI-55,65112.0,49.9986,0.0011607,13.29323592,230.8208,230.4661,129.5186,108.32576873426918,LEO
HULIANWANG DIGUI-56,65113.0,49.9978,0.0011319,13.29323032,230.7603,251.2058,108.7586,108.32581436834685,LEO
HULIANWANG DIGUI-57,65114.0,50.0006,0.0009118,13.29324289,230.4666,241.6945,118.3007,108.32571193619407,LEO
QPS-SAR-12 (KUSHINADA-I),65116.0,42.0117,0.0005261,15.00204218,63.1072,89.4531,270.6897,95.98693182717075,LEO
GEESAT-4 01,65119.0,49.9862,0.0010137,14.83842501,157.4261,126.1715,234.0162,97.04533998922032,LEO
GEESAT-4 02,65120.0,49.9836,0.0009489,14.83987626,157.0093,164.6126,195.5102,97.03584954285866,LEO
GEESAT-4 03,65121.0,49.9905,0.0020533,14.8380454,156.944,138.6507,221.599,97.04782275433664,LEO
GEESAT-4 04,65122.0,49.9684,0.0026299,14.82901031,109.819,23.6343,336.5797,97.1069525138121,LEO
GEESAT-4 05,65123.0,49.9923,0.0007631,14.81886491,110.2552,35.2012,324.9429,97.1734345879802,LEO
GEESAT-4 06,65124.0,49.982,0.0018546,14.83752693,156.8892,117.4895,242.7931,97.05121391142777,LEO
GEESAT-4 07,65125.0,49.99,0.0017975,14.83769714,157.0129,131.0896,229.1598,97.05010059263145,LEO
GEESAT-4 08,65126.0,49.9643,0.0021019,14.82631068,109.5358,48.6835,311.5908,97.12463411025729,LEO
GEESAT-4 09,65127.0,49.9901,0.0022,14.8114727,185.2189,109.0041,251.3282,97.22193256312724,LEO
GEESAT-4 10,65128.0,49.979,0.0032256,14.83586408,109.2864,2.4343,357.6747,97.0620917147146,LEO
GEESAT-4 11,65129.0,49.9822,0.0007075,14.8392581,156.7056,173.0175,187.0863,97.03989177194782,LEO
KUIPER-00081,65132.0,51.9014,0.0001731,14.79909406,35.0502,138.5901,221.5193,97.30325343982577,LEO
KUIPER-00088,65133.0,51.8998,9.55e-05,14.79934938,53.2395,84.065,276.0421,97.30157475341662,LEO
KUIPER-00095,65134.0,51.8999,8.1e-05,14.79913747,33.506,148.0169,212.0842,97.30296802223029,LEO
KUIPER-00096,65135.0,51.9005,7.57e-05,14.79940007,44.9561,101.5286,258.5761,97.30124148201367,LEO
KUIPER-00097,65136.0,51.9059,6.75e-05,14.79934887,47.6018,97.705,262.399,97.30157810652382,LEO
KUIPER-00098,65137.0,51.902,8.24e-05,14.79911728,50.5878,68.776,291.3291,97.30310076980483,LEO
KUIPER-00099,65138.0,51.9037,8.94e-05,14.7994762,40.0801,92.3284,267.7781,97.30074095460216,LEO
KUIPER-00100,65139.0,51.904,8.88e-05,14.79941846,37.6951,107.0506,253.0554,97.30112057389584,LEO
KUIPER-00102,65140.0,51.9004,4.79e-05,14.79896824,39.9263,54.5641,305.5366,97.30408070664255,LEO
KUIPER-00103,65141.0,51.8961,6.33e-05,14.79941081,58.2467,90.988,269.1155,97.30117087005844,LEO
KUIPER-00104,65142.0,51.903,9.64e-05,14.79942552,45.0631,82.8355,277.2717,97.30107415682984,LEO
KUIPER-00105,65143.0,51.9019,4.58e-05,14.7998852,52.8684,120.5015,239.5993,97.29805201461969,LEO
KUIPER-00106,65144.0,51.8951,0.0007314,14.97358498,39.0105,180.3002,179.7965,96.16935436125598,LEO
KUIPER-00107,65145.0,51.9026,5.73e-05,14.79936901,35.221,99.2552,260.8475,97.30144569183899,LEO
KUIPER-00108,65146.0,51.9032,7.29e-05,14.79944464,47.6502,85.3696,274.735,97.30094844964398,LEO
KUIPER-00109,65147.0,51.9055,7.38e-05,14.79947192,42.4213,89.3853,270.7194,97.3007690939286,LEO
KUIPER-00110,65148.0,51.9005,6.3e-05,14.79932589,55.8078,348.1377,11.957,97.30172919382883,LEO
KUIPER-00111,65149.0,51.8988,9.03e-05,14.79930947,60.2886,88.9884,271.1181,97.30183715118973,LEO
KUIPER-00112,65150.0,51.9021,8.96e-05,14.79943723,43.2182,84.3434,275.763,97.3009971677146,LEO
KUIPER-00114,65151.0,51.8962,0.0001345,14.79979759,62.8594,78.2892,281.8221,97.29862798751965,LEO
KUIPER-00115,65152.0,51.9008,7.48e-05,14.79937301,55.0158,72.9448,287.1597,97.30141939303684,LEO
KUIPER-00116,65153.0,51.9004,7.99e-05,14.79959984,60.5259,34.1295,325.9718,97.29992807697427,LEO
KUIPER-00118,65154.0,51.8991,7.85e-05,14.79938207,62.6936,97.7475,262.3577,97.30135982630253,LEO
KUIPER-00119,65155.0,51.9017,7.46e-05,14.80087905,50.8134,105.3835,254.721,97.2915186412526,LEO
METOP-SGA1,65159.0,98.6725,8.8e-05,14.21490698,146.6224,99.0035,261.1242,101.30210503846716,LEO
HULIANWANG DIGUI-58,65164.0,86.4899,0.0001655,13.24418545,276.9943,101.0911,259.041,108.7269583649631,LEO
HULIANWANG DIGUI-59,65165.0,86.486,0.000161,13.24416904,276.9101,101.6173,258.5142,108.72709308156037,LEO
HULIANWANG DIGUI-60,65166.0,86.4893,0.0001708,13.24417973,276.9862,101.7473,258.3853,108.72700532281284,LEO
HULIANWANG DIGUI-61,65167.0,86.4901,0.0001701,13.24418696,277.0087,103.5693,256.563,108.72694596875428,LEO
HULIANWANG DIGUI-62,65168.0,86.4842,0.0001801,13.24417545,276.8786,103.2383,256.8952,108.72704045913254,LEO
HULIANWANG DIGUI-63,65169.0,86.4894,0.0001713,13.24430986,277.0006,105.1092,255.0232,108.72593704176596,LEO
HULIANWANG DIGUI-64,65170.0,86.4853,0.0001776,13.2441747,276.9116,102.7546,257.3786,108.72704661620025,LEO
HULIANWANG DIGUI-65,65171.0,86.4816,0.0001655,13.2441683,276.8607,102.4854,257.6465,108.72709915653971,LEO
HULIANWANG DIGUI-66,65172.0,86.4851,0.0001727,13.24417465,276.9397,100.3361,259.7968,108.72704702667146,LEO
HULIANWANG DIGUI-67,65173.0,86.4863,0.0001674,13.24416468,276.9715,100.6488,259.4834,108.7271288746917,LEO
STARLINK-34956,65174.0,97.6026,0.0003115,15.05650631,327.7198,76.828,283.3294,95.63971683415049,LEO
STARLINK-34949,65175.0,97.6035,0.0002356,15.05651222,327.7242,99.1716,260.9778,95.63967929353562,LEO
STARLINK-34707,65176.0,97.6043,0.0002216,15.05651049,327.7258,85.9551,274.1929,95.63969028257888,LEO
STARLINK-34967,65177.0,97.6024,0.000239,15.05653013,327.7316,79.2707,280.8789,95.63956552850202,LEO
STARLINK-34929,65178.0,97.6033,0.0003196,15.05649155,327.7358,76.4268,283.7314,95.63981059053562,LEO
STARLINK-34932,65179.0,97.6026,0.000234,15.05650234,327.744,93.8888,266.2606,95.63974205180511,LEO
STARLINK-34862,65180.0,97.6029,0.0002854,15.05654816,327.8123,77.4222,282.7324,95.63945100149701,LEO
STARLINK-34942,65181.0,97.6029,0.0002937,15.05652815,327.74,84.1732,275.983,95.6395781055276,LEO
STARLINK-34944,65182.0,97.6035,0.0002782,15.05650148,327.8171,83.5292,276.6252,95.63974751457336,LEO
STARLINK-34939,65183.0,97.6024,0.0002749,15.0565347,327.8212,82.7085,277.4454,95.63953649972328,LEO
STARLINK-34947,65184.0,97.6031,0.0002097,15.05652583,327.8236,79.7699,280.3764,95.63959284224866,LEO
STARLINK-34945,65185.0,97.6023,0.000333,15.05659817,327.8275,89.6565,270.5043,95.63913333817821,LEO
STARLINK-34965,65186.0,97.6019,0.0002949,15.05650719,327.8366,84.9103,275.246,95.63971124434471,LEO
STARLINK-34915,65187.0,97.6029,0.0002343,15.05634733,327.8323,88.9355,271.214,95.64072669410184,LEO
STARLINK-34972,65188.0,97.6024,0.0002191,15.05648495,327.8397,106.4072,253.7396,95.63985251418194,LEO
STARLINK-34866,65189.0,97.6011,0.0003441,15.05655367,327.8433,78.0398,282.1215,95.63941600189574,LEO
STARLINK-34917,65190.0,97.6022,0.000203,15.05690182,327.8785,107.9768,58.3983,95.63720459990354,LEO
STARLINK-34948,65191.0,97.6004,0.0003225,15.05664848,327.8476,84.6091,275.5504,95.63881377138985,LEO
STARLINK-34955,65192.0,97.601,0.0001625,15.0566143,327.8535,97.3302,262.8109,95.63903088093318,LEO
STARLINK-34950,65193.0,97.6021,0.000248,15.05654211,327.8576,90.902,269.2491,95.63948943121575,LEO
STARLINK-34926,65194.0,97.6026,0.0003242,15.05650833,327.8723,74.3935,285.765,95.63970400300639,LEO
STARLINK-34928,65195.0,97.6023,0.0001459,15.05659475,327.8676,73.5923,286.5464,95.63915506193723,LEO
STARLINK-34927,65196.0,97.6023,0.0002225,15.05666144,327.8612,74.2923,285.8549,95.63873145041642,LEO
STARLINK-34952,65197.0,97.6035,0.000205,15.05653506,327.8635,92.3194,267.8268,95.6395342129931,LEO
STARLINK-34981,65198.0,53.1603,9.22e-05,15.30192626,37.4659,90.8182,269.2925,94.10579920021128,LEO
STARLINK-34821,65199.0,53.1605,6.49e-05,15.30210867,33.959,106.8472,253.26,94.10467740456845,LEO
STARLINK-34865,65200.0,53.1612,0.000154,15.30203379,34.5356,106.942,253.175,94.10513790271797,LEO
STARLINK-34843,65201.0,53.1601,0.0001495,15.30191008,34.9989,67.4127,292.7032,94.10589870620909,LEO
STARLINK-34905,65202.0,53.1593,0.0001074,15.30201936,34.0979,111.5042,248.6073,94.10522664506681,LEO
STARLINK-34914,65203.0,53.161,0.0001056,15.30217821,33.9383,82.8007,277.3114,94.10424975046739,LEO
STARLINK-34787,65204.0,53.1621,0.0001515,15.30200789,33.8507,112.6488,247.4673,94.10529718397629,LEO
STARLINK-34796,65205.0,53.1606,0.0001208,15.30206162,34.4899,83.6524,276.4615,94.10496675283942,LEO
STARLINK-34763,65206.0,53.1615,0.0001157,15.30208542,33.9109,80.7703,279.3428,94.10482038728549,LEO
STARLINK-34901,65207.0,53.1613,0.0001327,15.30213751,33.8901,83.0869,277.0283,94.10450004510514,LEO
STARLINK-34841,65208.0,53.1599,0.0002414,15.30152265,34.9685,74.7484,285.3784,94.10828143955987,LEO
STARLINK-34976,65209.0,53.1608,0.0001245,15.30203385,34.4816,121.0477,239.0646,94.10513753372724,LEO
STARLINK-34941,65210.0,53.1602,0.0001079,15.30215908,34.5046,83.3004,276.8119,94.10436739493105,LEO
STARLINK-34847,65211.0,53.1611,0.0001027,15.3022277,34.0214,96.4917,263.62,94.1039454013614,LEO
STARLINK-34897,65212.0,53.1612,0.0001253,15.3018691,35.0411,77.4808,282.6333,94.10615073161226,LEO
STARLINK-34907,65213.0,53.1605,0.0001232,15.30241717,34.0271,100.5689,259.5451,94.10278023416349,LEO
STARLINK-34511,65214.0,53.1612,0.0001398,15.30203576,34.8459,67.2188,292.8961,94.10512578752463,LEO
STARLINK-33913,65215.0,53.1604,8.21e-05,15.30229389,37.2033,76.3801,283.7291,94.1035383551897,LEO
STARLINK-34302,65216.0,53.1605,0.0001135,15.30261523,34.156,126.8149,233.2956,94.10156227263384,LEO
STARLINK-34871,65217.0,53.1617,0.0001557,15.30193754,34.4492,109.216,250.901,94.10572982903444,LEO
STARLINK-34833,65218.0,53.1594,0.0001118,15.3020668,34.0677,76.6701,283.4425,94.10493489676833,LEO
STARLINK-34960,65219.0,53.1617,0.0001595,15.30205349,33.8553,118.4156,241.7006,94.10501675092497,LEO
STARLINK-34603,65220.0,53.1612,0.0001719,15.30250143,34.0364,124.2101,235.9063,94.1022620770309,LEO
STARLINK-34974,65221.0,53.1611,0.000107,15.30203534,33.9216,65.5009,294.6104,94.10512837045898,LEO
STARLINK-34999,65222.0,53.1622,0.00011,15.30250699,34.4646,101.1921,258.9204,94.10222788599425,LEO
STARLINK-34996,65223.0,53.1599,0.0001121,15.30197149,34.6232,82.6653,277.4475,94.10552103962912,LEO
STARLINK-34975,65224.0,53.1608,0.0001101,15.30251553,34.1437,99.922,260.1905,94.10217536959428,LEO
STARLINK-34257,65225.0,53.1604,0.0001035,15.30224152,38.4481,94.7274,265.3845,94.10386041273252,LEO
SHIYAN-28B 02,65226.0,11.0004,0.000325,14.2935955,55.5383,87.0474,273.0125,100.74442081420311,LEO
SKYKRAFT-4E,65227.0,97.6749,0.0006247,14.97004473,160.3431,137.8969,222.2734,96.19209734986543,LEO
HULIANWANG DIGUI-68,65228.0,86.4998,0.0001871,13.24409736,38.4679,70.1838,289.9498,108.72768153676576,LEO
HULIANWANG DIGUI-69,65229.0,86.5019,0.0001851,13.2441251,38.5111,73.325,286.8087,108.72745380515924,LEO
HULIANWANG DIGUI-70,65230.0,86.4957,0.0001849,13.24411944,38.365,69.6451,290.4881,108.72750027086738,LEO
HULIANWANG DIGUI-71,65231.0,86.5016,0.0001857,13.24411746,38.4985,70.5125,289.621,108.72751652566512,LEO
HULIANWANG DIGUI-72,65232.0,86.4999,0.000188,13.24411088,38.4543,70.6404,289.4933,108.7275705441693,LEO
STARLINK-34842,65235.0,97.6023,0.0001392,15.05650976,138.0613,137.2192,222.9143,95.63969491957477,LEO
STARLINK-34938,65236.0,97.6023,0.0001904,15.05670755,138.015,89.1799,270.9646,95.63843856421319,LEO
STARLINK-34958,65237.0,97.6042,0.0001543,15.0565429,137.9279,141.0325,219.1014,95.6394844131185,LEO
STARLINK-34818,65238.0,97.6023,0.0001471,15.0565748,138.0422,112.2596,247.8787,95.63928178406154,LEO
STARLINK-34964,65239.0,97.6036,9.9e-05,15.05624372,137.9169,100.3435,259.7904,95.64138484867725,LEO
STARLINK-34953,65240.0,97.6027,8.84e-05,15.05650373,138.0073,106.5293,253.6031,95.63973322244846,LEO
STARLINK-34969,65241.0,97.6026,0.0001762,15.05653603,138.0272,170.0051,190.1211,95.6395280515262,LEO
STARLINK-34963,65242.0,97.6015,0.0001552,15.05648791,138.0533,92.1298,268.0107,95.63983371205723,LEO
STARLINK-34982,65243.0,97.6019,0.0002331,15.05712217,137.9993,109.9938,250.154,95.63580501917386,LEO
STARLINK-34990,65244.0,97.6018,0.0001882,15.0566267,138.0351,97.7736,262.3704,95.6389521166783,LEO
STARLINK-34977,65245.0,97.6025,0.0001139,15.05652002,138.012,126.5009,233.6323,95.63962974759157,LEO
STARLINK-34959,65246.0,97.6019,0.0001821,15.05653743,137.9111,142.3133,217.8221,95.6395191586888,LEO
STARLINK-34923,65247.0,97.6011,0.000187,15.05657126,137.9177,118.3474,241.7941,95.6393042701277,LEO
STARLINK-34962,65248.0,97.6015,0.0002206,15.05656062,138.0222,104.2593,255.8879,95.63937185542976,LEO
STARLINK-34925,65249.0,97.6019,0.0001415,15.05671632,138.0491,132.6109,227.5237,95.63838285823532,LEO
STARLINK-34973,65250.0,97.6014,8.74e-05,15.05651261,138.0609,85.338,274.7947,95.6396768162372,LEO
STARLINK-34989,65251.0,97.6014,0.0001716,15.05655743,138.0567,137.4972,222.6388,95.63939211833498,LEO
STARLINK-34961,65252.0,97.6028,0.0001588,15.0566643,138.1622,106.529,253.6111,95.63871328392439,LEO
STARLINK-34933,65253.0,97.6029,0.0001073,15.05654893,137.9959,89.75,270.385,95.63944611044411,LEO
STARLINK-34979,65254.0,97.6035,0.0002189,15.05659101,137.9234,130.5829,229.5588,95.63917881833997,LEO
STARLINK-34987,65255.0,97.602,6.35e-05,15.05673137,138.0035,170.304,189.8199,95.63828726260924,LEO
STARLINK-34971,65256.0,97.6025,0.0001021,15.05655489,138.0389,129.9795,230.1521,95.63940825244121,LEO
STARLINK-34966,65257.0,97.6014,0.0001514,15.0565531,138.0458,117.1704,242.9677,95.63941962254296,LEO
STARLINK-34980,65258.0,97.6021,0.0001164,15.05654772,137.9534,75.7707,284.3649,95.63945379638461,LEO
2025-180A,65259.0,97.508,0.0012324,15.20773744,219.6181,220.8675,139.1637,94.68864159979869,LEO
2025-180B,65260.0,97.5146,0.0013634,15.14678149,218.7081,225.5436,134.4682,95.0697018340627,LEO
2025-180C,65261.0,97.4748,0.0019192,15.16387581,221.9357,153.8153,206.4055,94.9625292400756,LEO
2025-180D,65262.0,97.5137,0.0013436,15.14705535,218.6898,224.1207,135.8954,95.06798296607532,LEO
2025-180E,65263.0,97.4793,0.0001686,15.16344749,222.4048,90.8797,269.2629,94.96521163473228,LEO
COSMOS 2591,65267.0,96.5886,0.0010138,15.96355945,26.9776,92.6787,267.5652,90.20544600408651,LEO
COSMOS 2592,65268.0,96.5908,0.0010585,15.9636149,26.8751,84.7966,275.452,90.20513267330196,LEO
COSMOS 2593,65269.0,96.5927,0.0009868,15.96297864,26.8699,87.0101,273.2306,90.20872811241199,LEO
COSMOS 2594,65270.0,96.5887,0.0007404,15.96342907,26.8069,102.3183,257.8925,90.20618274968162,LEO
STARLINK-34922,65273.0,97.6022,0.0001742,15.05651087,147.7859,131.3889,228.7487,95.63968786880038,LEO
STARLINK-34904,65274.0,97.6022,5.73e-05,15.0565694,147.6841,117.2898,242.8387,95.63931608484467,LEO
STARLINK-34954,65275.0,97.6026,8.44e-05,15.05652807,147.6584,97.4819,262.6504,95.63957861369032,LEO
STARLINK-34968,65276.0,97.6027,4.83e-05,15.05651126,147.7704,69.896,290.2318,95.6396853915015,LEO
STARLINK-34935,65277.0,97.6028,0.0001513,15.05648191,147.798,86.1099,274.0301,95.63987182447988,LEO
STARLINK-35000,65278.0,97.6005,5.96e-05,15.05643767,147.6723,103.4803,256.649,95.64015284101396,LEO
